Point,Feature name,"Importance, %"
Точка продаж 16,month,0.0
Точка продаж 16,hour,21.013037803311402
Точка продаж 16,minutes,0.9175558897523194
Точка продаж 16,mean_revenue,0.0
Точка продаж 16,is_weekend,0.0
Точка продаж 16,SVO_temp,4.375429747720404
Точка продаж 16,SVO_wind,1.2056234759146864
Точка продаж 16,SVO_visibility,0.13089325578053365
Точка продаж 16,SVO_sky_coverage,0.14912879538786117
Точка продаж 16,int_point,0.0
Точка продаж 16,count_flights,1.9320702838934263
Точка продаж 16,count_B_flights,3.2605826470899446
Точка продаж 16,count_C_flights,3.8686579356405932
Точка продаж 16,count_SU_flights,0.47393844396348583
Точка продаж 16,count_FV_flights,1.6668707011125925
Точка продаж 16,count_domestic_flights,3.506220296526582
Точка продаж 16,count_international_flights,3.8666544762474366
Точка продаж 16,calc_sum_seats,4.039819680992069
Точка продаж 16,calc_sum_seats_c,1.671281691245183
Точка продаж 16,calc_sum_seats_w,5.894368359012117
Точка продаж 16,calc_sum_seats_y,1.9827668528620248
Точка продаж 16,calc_avg_distance,2.161002146369591
Точка продаж 16,calc_avg_temp,4.048885634444712
Точка продаж 16,calc_avg_lat,1.4205962536340504
Точка продаж 16,calc_avg_lon,1.2346733116467055
Точка продаж 16,calc_avg_boarding_time,3.8346875485941654
Точка продаж 16,calc_avg_delay_time,4.096389686108045
Точка продаж 16,calc_avg_departure_gate,4.593551690195803
Точка продаж 16,calc_min_departure_gate,0.9319680850728742
Точка продаж 16,calc_max_departure_gate,3.17947448436926
Точка продаж 16,calc_elev1C_departure_gate,0.0
Точка продаж 16,calc_elev2C_departure_gate,0.0
Точка продаж 16,calc_elev3C_departure_gate,0.7697922425117043
Точка продаж 16,calc_elev1B_departure_gate,2.67662299779482
Точка продаж 16,calc_elev2B_departure_gate,0.6631932412635874
Точка продаж 16,calc_elev3B_departure_gate,2.326093225061479
Точка продаж 1,day_of_week,6.908902216949249
Точка продаж 1,day_of_year,0.3998850560052369
Точка продаж 1,day,0.7985616083802355
Точка продаж 1,month,0.0
Точка продаж 1,hour,4.593051246997113
Точка продаж 1,minutes,11.22523277536049
Точка продаж 1,mean_revenue,0.0
Точка продаж 1,is_weekend,0.0
Точка продаж 1,SVO_temp,0.7327295441311118
Точка продаж 1,SVO_wind,4.537827115458299
Точка продаж 1,SVO_visibility,0.15711700193322956
Точка продаж 1,SVO_sky_coverage,1.6538700128201258
Точка продаж 1,int_point,0.0
Точка продаж 1,count_flights,0.6527657701993171
Точка продаж 1,count_B_flights,3.1387282352969628
Точка продаж 1,count_C_flights,3.571502194160731
Точка продаж 1,count_SU_flights,0.09268135741075983
Точка продаж 1,count_FV_flights,1.6839868829059168
Точка продаж 1,count_domestic_flights,2.6972959589218233
Точка продаж 1,count_international_flights,0.30683305836781416
Точка продаж 1,calc_sum_seats,0.6588639162971475
Точка продаж 1,calc_sum_seats_c,2.2245846701978307
Точка продаж 1,calc_sum_seats_w,1.5936321538591356
Точка продаж 1,calc_sum_seats_y,2.966284140669532
Точка продаж 1,calc_avg_distance,3.3160675729843687
Точка продаж 1,calc_avg_temp,2.220282704833978
Точка продаж 1,calc_avg_lat,2.4923846591963246
Точка продаж 1,calc_avg_lon,3.730921589341706
Точка продаж 1,calc_avg_boarding_time,4.0092848541342665
Точка продаж 1,calc_avg_delay_time,8.692320666808824
Точка продаж 1,calc_avg_departure_gate,3.4269576043338774
Точка продаж 1,calc_min_departure_gate,0.12540336309527247
Точка продаж 1,calc_max_departure_gate,13.217103538774893
Точка продаж 1,calc_elev1C_departure_gate,0.0
Точка продаж 1,calc_elev2C_departure_gate,0.5836511793595467
Точка продаж 1,calc_elev3C_departure_gate,0.635275339321893
Точка продаж 1,calc_elev1B_departure_gate,0.2332154529583257
Точка продаж 1,calc_elev2B_departure_gate,3.8291079623993793
Точка продаж 1,calc_elev3B_departure_gate,2.8936885961352927
Точка продаж 7,day_of_week,3.03151396651837
Точка продаж 7,day_of_year,2.428451223098965
Точка продаж 7,day,3.2323582488469933
Точка продаж 7,month,0.0
Точка продаж 7,hour,14.70265828509085
Точка продаж 7,minutes,2.074780905325093
Точка продаж 7,mean_revenue,0.0
Точка продаж 7,is_weekend,0.0
Точка продаж 7,SVO_temp,8.883391011912282
Точка продаж 7,SVO_wind,3.2704863701198024
Точка продаж 7,SVO_visibility,0.06695150934637344
Точка продаж 7,SVO_sky_coverage,1.0284151093421365
Точка продаж 7,int_point,0.0
Точка продаж 7,count_flights,2.470918240846194
Точка продаж 7,count_B_flights,1.0244818019573803
Точка продаж 7,count_C_flights,5.30772836458451
Точка продаж 7,count_SU_flights,0.4251671564848962
Точка продаж 7,count_FV_flights,0.4466208898912955
Точка продаж 7,count_domestic_flights,4.6702063401878045
Точка продаж 7,count_international_flights,2.862990520297139
Точка продаж 7,calc_sum_seats,0.0
Точка продаж 7,calc_sum_seats_c,4.988325910554022
Точка продаж 7,calc_sum_seats_w,2.26816991963056
Точка продаж 7,calc_sum_seats_y,1.4330524245799598
Точка продаж 7,calc_avg_distance,1.950087861736497
Точка продаж 7,calc_avg_temp,1.0417471799020017
Точка продаж 7,calc_avg_lat,2.3466721808380706
Точка продаж 7,calc_avg_lon,11.680055179645997
Точка продаж 7,calc_avg_boarding_time,1.2170458975907956
Точка продаж 7,calc_avg_delay_time,6.722891807294993
Точка продаж 7,calc_avg_departure_gate,5.687347008919689
Точка продаж 7,calc_min_departure_gate,1.2649942751637977
Точка продаж 7,calc_max_departure_gate,0.4048765132185586
Точка продаж 7,calc_elev1C_departure_gate,0.0
Точка продаж 7,calc_elev2C_departure_gate,0.037719133355731606
Точка продаж 7,calc_elev3C_departure_gate,0.6542982153059
Точка продаж 7,calc_elev1B_departure_gate,0.3108234015961054
Точка продаж 7,calc_elev2B_departure_gate,1.4146686915564897
Точка продаж 7,calc_elev3B_departure_gate,0.6501044552607476
Точка продаж 10,day_of_week,2.64392059393258
Точка продаж 10,day_of_year,1.7837554626113672
Точка продаж 10,day,1.3199413326602558
Точка продаж 10,month,0.0
Точка продаж 10,hour,34.97387040752984
Точка продаж 10,minutes,0.8192282544239008
Точка продаж 10,mean_revenue,0.0
Точка продаж 10,is_weekend,0.11995194795083043
Точка продаж 10,SVO_temp,3.68027152261923
Точка продаж 10,SVO_wind,2.307012600538458
Точка продаж 10,SVO_visibility,0.20137070811548888
Точка продаж 10,SVO_sky_coverage,1.510962097098219
Точка продаж 10,int_point,0.0
Точка продаж 10,count_flights,0.8829226196535056
Точка продаж 10,count_B_flights,0.5766077361361778
Точка продаж 10,count_C_flights,0.85017373005172
Точка продаж 10,count_SU_flights,1.1977013808892911
Точка продаж 10,count_FV_flights,1.445711672878705
Точка продаж 10,count_domestic_flights,0.7169375179631321
Точка продаж 10,count_international_flights,1.0870930832994958
Точка продаж 10,calc_sum_seats,1.0834276380963987
Точка продаж 10,calc_sum_seats_c,3.0463872087627215
Точка продаж 10,calc_sum_seats_w,2.072345426307159
Точка продаж 10,calc_sum_seats_y,3.9735638838168836
Точка продаж 10,calc_avg_distance,2.3538031944860998
Точка продаж 10,calc_avg_temp,5.776093333151525
Точка продаж 10,calc_avg_lat,2.385564692089489
Точка продаж 10,calc_avg_lon,2.1333736160241124
Точка продаж 10,calc_avg_boarding_time,7.320210787523229
Точка продаж 10,calc_avg_delay_time,4.496508305419794
Точка продаж 10,calc_avg_departure_gate,3.372921964458291
Точка продаж 10,calc_min_departure_gate,0.2792590285799634
Точка продаж 10,calc_max_departure_gate,1.6283310483367863
Точка продаж 10,calc_elev1C_departure_gate,0.0
Точка продаж 10,calc_elev2C_departure_gate,0.07838482939950736
Точка продаж 10,calc_elev3C_departure_gate,0.13187129480695972
Точка продаж 10,calc_elev1B_departure_gate,1.4904188899066764
Точка продаж 10,calc_elev2B_departure_gate,0.26061533169847834
Точка продаж 10,calc_elev3B_departure_gate,1.9994868587837384
Точка продаж 19,day_of_week,1.4864645762753654
Точка продаж 19,day_of_year,1.8208817622185836
Точка продаж 19,day,2.9963885634114678
Точка продаж 19,month,0.0
Точка продаж 19,hour,32.83727909255502
Точка продаж 19,minutes,0.7472099205135211
Точка продаж 19,mean_revenue,0.0
Точка продаж 19,is_weekend,0.7251324304657618
Точка продаж 19,SVO_temp,5.678660965798214
Точка продаж 19,SVO_wind,0.6403969443615972
Точка продаж 19,SVO_visibility,0.12966022196223656
Точка продаж 19,SVO_sky_coverage,1.1227069214312688
Точка продаж 19,int_point,0.0
Точка продаж 19,count_flights,2.8057753356546677
Точка продаж 19,count_B_flights,1.7445182472497989
Точка продаж 19,count_C_flights,0.970363275353843
Точка продаж 19,count_SU_flights,0.9165386277383097
Точка продаж 19,count_FV_flights,2.6718483223358653
Точка продаж 19,count_domestic_flights,1.339220253007386
Точка продаж 19,count_international_flights,1.5584383705333515
Точка продаж 19,calc_sum_seats,0.7280061946399732
Точка продаж 19,calc_sum_seats_c,2.8000212846873476
Точка продаж 19,calc_sum_seats_w,6.139529514678632
Точка продаж 19,calc_sum_seats_y,1.5524301846607553
Точка продаж 19,calc_avg_distance,2.7225350242792388
Точка продаж 19,calc_avg_temp,1.6446349449845785
Точка продаж 19,calc_avg_lat,2.9711449776968113
Точка продаж 19,calc_avg_lon,1.7530523117813792
Точка продаж 19,calc_avg_boarding_time,5.855219198586692
Точка продаж 19,calc_avg_delay_time,3.73503774401956
Точка продаж 19,calc_avg_departure_gate,3.849809058922511
Точка продаж 19,calc_min_departure_gate,0.6599949563787528
Точка продаж 19,calc_max_departure_gate,0.6903872260539266
Точка продаж 19,calc_elev1C_departure_gate,0.1377769268057387
Точка продаж 19,calc_elev2C_departure_gate,0.1535451381412542
Точка продаж 19,calc_elev3C_departure_gate,0.3001640219185487
Точка продаж 19,calc_elev1B_departure_gate,0.7130719759250741
Точка продаж 19,calc_elev2B_departure_gate,1.7026015292448111
Точка продаж 19,calc_elev3B_departure_gate,1.6995539557281378
Точка продаж 24,day_of_week,2.9538708569188987
Точка продаж 24,day_of_year,1.8349745010240939
Точка продаж 24,day,2.0607425538354054
Точка продаж 24,month,0.0
Точка продаж 24,hour,24.60675155921254
Точка продаж 24,minutes,0.5170443994321882
Точка продаж 24,mean_revenue,0.0
Точка продаж 24,is_weekend,0.5359064592167253
Точка продаж 24,SVO_temp,5.638279055309206
Точка продаж 24,SVO_wind,4.865166394482988
Точка продаж 24,SVO_visibility,0.06803870078229449
Точка продаж 24,SVO_sky_coverage,0.6497349127295315
Точка продаж 24,int_point,0.0
Точка продаж 24,count_flights,0.23938816408734226
Точка продаж 24,count_B_flights,0.3602437845657201
Точка продаж 24,count_C_flights,2.0505159486776674
Точка продаж 24,count_SU_flights,0.8762365630240992
Точка продаж 24,count_FV_flights,1.9336912432946927
Точка продаж 24,count_domestic_flights,0.619184663585544
Точка продаж 24,count_international_flights,0.7907813557562501
Точка продаж 24,calc_sum_seats,3.126841962776632
Точка продаж 24,calc_sum_seats_c,1.9290247161248262
Точка продаж 24,calc_sum_seats_w,0.5892778448136069
Точка продаж 24,calc_sum_seats_y,2.573066381019817
Точка продаж 24,calc_avg_distance,6.020368458776686
Точка продаж 24,calc_avg_temp,6.7247288735888135
Точка продаж 24,calc_avg_lat,2.9141331541647943
Точка продаж 24,calc_avg_lon,5.983002721799561
Точка продаж 24,calc_avg_boarding_time,5.533197176483338
Точка продаж 24,calc_avg_delay_time,2.1669643994805834
Точка продаж 24,calc_avg_departure_gate,4.323232987181179
Точка продаж 24,calc_min_departure_gate,1.6740415071682953
Точка продаж 24,calc_max_departure_gate,2.523600262798854
Точка продаж 24,calc_elev1C_departure_gate,0.0
Точка продаж 24,calc_elev2C_departure_gate,0.2741189617311809
Точка продаж 24,calc_elev3C_departure_gate,0.18293855423460448
Точка продаж 24,calc_elev1B_departure_gate,0.9985015585115904
Точка продаж 24,calc_elev2B_departure_gate,0.7880014728684341
Точка продаж 24,calc_elev3B_departure_gate,1.0744078905420138
Точка продаж 2,day_of_week,5.866994443752018
Точка продаж 2,day_of_year,1.706150964225592
Точка продаж 2,day,8.314227734416246
Точка продаж 2,month,0.0
Точка продаж 2,hour,9.89831768221089
Точка продаж 2,minutes,1.766254208258579
Точка продаж 2,mean_revenue,0.0
Точка продаж 2,is_weekend,3.9955697517605415
Точка продаж 2,SVO_temp,1.349403830114423
Точка продаж 2,SVO_wind,2.6044769447038165
Точка продаж 2,SVO_visibility,0.15973686920657723
Точка продаж 2,SVO_sky_coverage,1.1951350855847476
Точка продаж 2,int_point,0.0
Точка продаж 2,count_flights,1.537071928345799
Точка продаж 2,count_B_flights,1.0884499492776931
Точка продаж 2,count_C_flights,4.80616765698246
Точка продаж 2,count_SU_flights,0.49453634351254
Точка продаж 2,count_FV_flights,0.9129141320269637
Точка продаж 2,count_domestic_flights,1.3680715801380046
Точка продаж 2,count_international_flights,3.0075022388319166
Точка продаж 2,calc_sum_seats,1.1050747449320406
Точка продаж 2,calc_sum_seats_c,2.6192304546989873
Точка продаж 2,calc_sum_seats_w,0.5263265305077761
Точка продаж 2,calc_sum_seats_y,3.431400514344781
Точка продаж 2,calc_avg_distance,3.450856834901326
Точка продаж 2,calc_avg_temp,3.5397196063366145
Точка продаж 2,calc_avg_lat,5.409371089708028
Точка продаж 2,calc_avg_lon,3.9394711565226403
Точка продаж 2,calc_avg_boarding_time,3.590276120752489
Точка продаж 2,calc_avg_delay_time,6.26147583570313
Точка продаж 2,calc_avg_departure_gate,6.828601903141124
Точка продаж 2,calc_min_departure_gate,0.2599518737557525
